Name	RLS
ykl105c	"24,36,30,23,20,15,31,45,33,35,24,19,36,34,41,28,48,15,50,31,28,30,18,32,22,22,26,54,24,12,39,35,40,30,6,26,26,27,38,41,32,21,43,35,23,35,34,35,36,35,30,37,24,37,24,38,35,37,54,39,38,34,32,53,34,14,39,33,47,25,32,45,19,20,22,32,32,17,18,36"
ykl107w	"19,11,24,15,25"
ykl115c	"23,21,27,25,30"
ykl118w	"30,19,31,22,24"
ykl123w	"35,30,31,18,16"
ykl131w	"27,12,32,29,22"
ykl133c	"19,28,32,34,19"
ykl136w	"18,13,12,14,30"
ykl147w	"15,24,23,22,15"
ykl151c	"21,11,25,17,20"
ykl158w	"11,24,14,25,28"
ykl161c	"21,7,25,18,25"
ykl162c	"19,25,13,17,14"
ykl162ca	"20,51,42,27,26"
ykl169c	"32,41,30,35,35"
ykl171w	"22,25,24,20,21"
ykl177w	"24,12,36,30,33"
ykl187c	"27,27,18,17,21"
ykl199c	"24,20,15,19,39"
ykl200c	"28,23,22,21,19"
ykl202w	"38,20,8,20,23"
ykl215c	"33,30,21,30,17"
ykl222c	"17,18,22,15,17"
ykr005c	"26,31,20,15,13"
ykr011c	"34,34,24,31,13"
ykr012c	"29,21,23,35,12"
ykr015c	"33,24,16,26,15"
ykr017c	"22,28,20,28,30"
ykr018c	"25,26,24,27,30"
ykr023w	"29,19,18,32,28"
ykr032w	"20,18,14,20,25"
ykr033c	"27,25,18,19,13"
ykr035c	"5,33,42,37,10"
ykr040c	"52,18,23,26,34"
ykr041w	"10,4,4,4,5"
ykr043c	"4,34,16,34,39,34,41,21,37,24,38,27,29,34,25,48,46,47,22,41,20,30,30,44,6,47,36,19,49,34,40,43,13,36,53,34,44,47,19,5,20,30,30,44,6,47,36,19,49,34,40,43,13,36,53,34,44,47,19,5,29,19,25,24,12"
ykr045c	"40,46,43,11,23,20,12,19,42,30,22,17,13,42,56,20,12,19,42,30,40,46,43,11,23"
ykr047w	"20,25,24,24,23"
ykr051w	"39,21,20,18,29"
ykr070w	"18,24,27,23,32"
ykr073c	"17,4,25,20,12,34,20,22,42,24,23,43,28,28,63,29,28,29,30,41,36,42,37,43,38,45,39,45,39,45,39,46,43,46,44,49,48,49,50,50,58,50,60,54,60"
ykr075c	"41,20,18,27,34,53,39,33,7,36,31,44,26,12,21,19,20,29,20,22,22,38,23,14,35,57,44,39,37,46,26,22,44,39,23,38,15,32,16,35,36,33,45,31,19,12,22,24,17,26,14,20,35,31,7,18,14,30,15,16,54,6,70,51,25"
ykr078w	"24,27,23,31,18"
ykr096w	"45,32,16,13,26"
ykr104w	"21,12,28,26,25"
ykr106w	"27,26,33,29,47"
yku70	"47,7,44,34,32,24,12,26,30,29,25,34,25,19,39,38,5,31,35,6,19,6,9,15,13,30,17,36,11,19,21,30,16,20,20,29,13,12,30,5,39,25,23,15,33,23,21,17,22,8,19,25,20,30,22,28,22,18,14,24,10,18,54,14,14"
yku80	"3,19,17,21,29,36,26,12,28,32,34,26,23,26,11,55,15,33,22,17,29,43,17,28,30,16,3,30,23,28,31,15,22,36,43,25,28,29,21,33,39,29,51,35,22"
ylf2	"18,17,19,21,31"
ylh47	"16,33,29,39,40,36,40,35,21,32,14,25,33,45,24,33,18,22,48,41,54,20,26,25,29"
yll007c	"16,19,12,33,14"
yll014w	"8,17,13,24,43"
yll017w	"40,30,23,24,23"
yll020c	"42,22,31,21,19"
yll023c	"30,33,34,34,35"
yll030c	"42,8,44,11,31"
yll032c	"13,38,15,13,7"
yll044w	"21,27,24,34,26"
yll047w	"28,36,39,24,15,12,39,6,10,12,14,17,13,23,32,33,28,15,23,20,52,47,32,26,29"
yll053c	"37,34,28,40,13"
yll054c	"26,27,28,28,39"
yll056c	"13,51,52,57,47,11,43,21,43,32,21,51,31,21,37,29,44,30,16,37,33,27,46,16,47"
yll058w	"22,31,42,35,6"
yll059c	"37,22,28,18,43"
ylr001c	"51,48,33,59,27,15,9,31,30,30,18,37,24,30,49,35,15,22,16,17,16,20,31,26,20"
ylr012c	"26,32,22,61,34"
ylr030w	"11,29,36,12,38"
ylr031w	"20,22,24,12,28"
ylr036c	"27,22,25,37,17,24,29,32,19,34,18,33,38,24,27,38,35,21,36,15,25,35,31,20,27"
ylr040c	"20,48,31,23,18"
ylr041w	"30,12,57,34,26"
ylr042c	"29,25,20,28,20"
ylr049c	"38,24,29,31,22"
ylr050c	"36,26,32,23,43"
ylr053c	"34,55,34,34,16"
ylr057w	"33,39,39,26,26"
ylr063w	"30,34,34,30,23"
ylr064w	"28,46,16,19,47"
ylr065c	"17,13,29,16,28"
ylr072w	"16,19,69,19,33"
ylr073c	"37,23,55,22,32"
ylr091w	"19,16,22,37,29"
ylr104w	"27,16,16,22,43"
ylr108c	"20,42,29,21,38"
ylr111w	"4,22,49,26,13"
ylr112w	"47,34,25,36,35"
ylr118c	"37,60,28,21,20"
ylr122c	"58,16,63,38,41,22,24,27,11,20,50,23,21,33,36,26,34,22,39,41,33,24,19,37,25"
ylr123c	"37,36,15,46,19"
ylr124w	"18,17,34,23,27,49,39,27,36,50,34,39,37,54,21,23,22,33,15,14,21,35,18,18,4,9,9,21,15,31,8,2,1,20,12,7,11,29,14,46,43,42,59,17"
ylr125w	"27,53,56,61,17,16,32,19,26,14,19,18,22,40,6,42,41,12,50,24,25,33,48,34,19"
ylr126c	"19,27,28,19,25"
ylr137w	"22,29,26,25,21"
ylr143w	"17,26,16,28,25"
ylr149c	"27,26,12,21,23"
ylr152c	"19,28,24,20,34"
ylr164w	"27,22,24,27,26"
ylr169w	"23,35,17,20,30"
ylr171w	"25,22,28,29,28"
ylr173w	"24,24,17,37,27"
ylr177w	"25,18,22,30,22"
ylr179c	"31,29,28,19,31"
ylr184w	"54,18,39,18,31"
ylr194c	"32,31,43,21,33"
ylr202c	"14,10,9,12,4"
ylr211c	"18,35,21,29,21"
ylr217w	"21,19,20,22,32"
ylr218c	"4,22,17,23,5"
ylr224w	"7,39,44,46,20"
ylr225c	"20,24,18,13,20"
ylr232w	"25,24,37,16,12"
ylr235c	"19,10,11,6,15"
ylr236c	"20,28,24,21,24"
ylr241w	"32,25,42,16,33"
ylr252w	"23,22,19,22,24"
ylr253w	"14,3,17,45,11"
ylr255c	"17,23,20,23,18"
ylr257w	"31,21,21,44,26"
ylr269c	"40,15,37,19,47"
ylr271w	"23,38,19,22,13"
ylr278c	"22,22,14,9,17"
ylr279w	"20,16,20,22,18"
ylr280c	"14,8,18,21,19"
ylr281c	"45,24,21,14,11"
ylr282c	"20,15,17,21,21"
ylr283w	"32,17,17,19,29"
ylr287c	"24,21,19,18,16"
ylr290c	"24,33,32,27,35"
ylr294c	"13,24,11,19,26,26,19,23,17,12,27,12,26,26,22,37,30,31,15,23,46,36,53,29,22"
ylr296w	"28,35,25,24,23"
ylr297w	"26,22,24,8,23"
ylr311c	"18,17,28,37,17"
ylr326w	"37,34,36,22,25"
ylr331c	"27,25,18,28,27"
ylr334c	"26,28,23,23,16"
ylr338w	"11,14,18,11,12"
ylr345w	"12,12,18,12,10,36,28,23,23,33,12,14,16,22,17"
ylr346c	"12,15,16,20,12"
ylr349w	"23,51,32,26,22,37,17,17,20,22,22,37,24,34,25,39,43,39,28,42,22,37,24,34,25,37,17,17,20,22"
ylr352w	"15,26,10,13,8,27,31,24,24,13,6,6,27,12,21,21,32,31,32,13,35,34,51,26,48,6,6,27,12,21,21,32,31,32,13,27,31,24,24,13"
ylr356w	"19,6,17,19,20,26,14,45,11,13"
ylr358c	"11,14,12,10,21"
ylr365w	"17,11,22,23,34,40,23,14,22,51,28,18,24,16,14"
ylr366w	"13,19,29,29,55,18,31,37,22,21,19,40,28,41,39,51,47,25,34,39,19,40,28,41,39,24,11,28,22,26,18,31,37,22,21"
ylr374c	"11,23,24,25,27,10,4,17,28,21"
ylr391w	"25,20,22,32,33"
ylr392c	"33,21,23,27,30"
ylr400w	"5,33,37,21,24"
ylr402w	"25,18,29,28,22"
ylr407w	"21,24,10,26,22"
ylr408c	"46,33,33,27,25"
ylr413w	"24,24,17,42,20"
ylr414c	"28,20,22,31,14"
ylr415c	"21,23,23,20,30"
ylr416c	"17,24,23,9,23"
ylr422w	"15,17,18,58,39,24,32,35,24,39,20,40,47,32,19,18,19,19,19,38,15,24,21,31,19,11,33,35,17,16,28,28,15,25,19,25,16,16,14,18,18,19,20,14,25,16,25,26,20,20,18,6,30,28,7,42,28,22,34,48,24,32,35,24,39,31,14,43,44,45,15,17,18,58,39"
ylr426w	"14,8,24,5,15"
ylr428c	"45,14,23,14,37,21,34,38,21,28,21,40,17,21,39,21,34,38,21,28,45,14,23,14,37"
ylr434c	"39,24,12,25,14"
ylr444c	"28,19,4,22,14,21,17,22,22,26,28,26,32,27,44,21,17,22,22,26,28,19,4,22,14"
ylr445w	"11,9,13,11,21"
ylr446w	"24,31,22,12,32"
ylr455w	"26,23,40,16,27,28,24,12,24,19,19,10,16,16,13,34,29,13,6,4,6,47,61,45,22"
ylr456w	"25,32,8,25,18"
ylr460c	"16,11,10,19,30,22,18,14,18,14,29,16,28,37,22,22,18,14,18,14,16,11,10,19,30"
ymc1	"14,11,22,28,16"
ymc2	"44,18,32,21,41"
ymd8	"29,18,35,26,51"
yme1	"1,20,19,19,25,16,1,2,33,6,23,14,9,8,12,29,23,12,13,17,5,19,16,16,12,14,16,17,17,9,10,1,22,15,16,20,28,23,5,28,19,23,27,7,28,11,12,32,20,2,18,20,8,47,19,5,28,19,23,27,7,28,11,12,32,20,2,18,20,8,47,19,17,13,12,22,21,12,17,17,11,17,19,10,14,23,11,14,1,23,15,"
yme2	"16,21,22,17,26"
yml002w	"17,29,41,26,24,17,29,41,26,24"
yml003w	"26,29,30,26,19,26,29,30,26,19"
yml010cb	"26,33,31,10,39,16,37,24,14,15,27,27,12,38,40,15,30,43,48,37,16,37,24,14,15,20,24,15,17,19,26,33,31,10,39"
yml010wa	"30,25,32,21,23,30,25,32,21,23,7,48,54,39,40,20,26,14,26,25,29,21,43,21,34,37,32,19,16,24"
yml013ca	"23,14,18,25,16,23,14,18,25,16,27,22,34,9,24,16,27,37,23,24,12,16,22,5,25,15,31,36,15,14"
yml018c	"16,38,13,19,28,27,29,29,28,25,23,35,14,21,18,43,28,22,28,31,32,30,44,15,31,13,32,46,32,33,30,34,47,33,26,36,36,21,35,26,32,21,17,24,22,32,21,17,24,22"
yml020w	"24,15,13,10,24,24,15,13,10,24"
yml033w	"37,31,32,34,23,37,31,32,34,23"
yml035ca	"34,33,43,29,16,34,33,43,29,16"
yml037c	"21,14,26,25,18,21,14,26,25,18"
yml048wa	"29,35,29,33,36,29,35,29,33,36"
yml053c	"5,32,15,19,24,5,32,15,19,24"
yml058ca	"28,26,21,28,13,28,26,21,28,13"
yml090w	"18,19,17,31,18"
yml095ca	"18,24,39,15,31"
yml096w	"21,24,32,16,34"
yml100wa	"25,25,40,48,26"
yml102ca	"20,20,22,26,23"
yml108w	"36,22,18,22,33"
yml117wa	"30,22,28,18,21"
yml119w	"19,23,22,30,31"
yml122c	"22,22,34,23,16"
yml131w	"22,14,32,21,16"
ymr007w	"48,20,22,30,29,48,20,22,30,29"
ymr010w	"33,39,14,32,39,26,32,47,39,26,28,29,7,35,46,13,31,41,53,35,43,26,32,23,41,55,32,37,23,48,34,49,58,48,37,28,32,46,37,46,59,26,32,18,27,33,42,31,27,17,28,30,26,25,29,38,32,30,25,12,25,14,38,23,24,31,26,41,28,33,24,27,25,25,24,34,40,36,32,41,37,36,33,26,30,4"
ymr018w	"19,19,16,12,19,14,3,34,34,19,18,20,17,7,35,35,19,20,24,17,10,35,35,20,23,24,22,11,37,37,26,24,26,24,12,30,24,27,24,13,34,25,29,26,18,34,25,29,26,18,34,26,29,27,21,34,28,30,27,23,36,28,30,27,24,37,29,32,28,26,37,29,32,28,27,38,32,32,30,28,39,33,33,30,31,42"
ymr027w	"19,22,4,47,32,19,22,4,47,32"
ymr031c	"25,36,42,36,33,25,36,42,36,33,26,8,15,22,38,30,22,24,7,23,34,51,22,8,25,25,30,29,36,19"
ymr031wa	"28,28,28,41,27,28,28,28,41,27"
ymr034c	"24,27,27,13,20,24,27,27,13,20"
ymr052ca	"43,34,41,26,22,28,18,40,14,9,8,25,22,19,28,32,27,37,37,43,8,25,22,19,28,28,18,40,14,9"
ymr057c	"21,22,19,22,27,26,61,26,30,20,21,12,9,22,22,35,26,28,16,52,49,54,39,24,22,21,12,9,22,22,35,26,28,16,52,26,61,26,30,20"
ymr074c	"22,31,41,39,36"
ymr075ca	"24,12,40,9,39"
ymr082c	"27,13,24,27,21"
ymr084w	"30,27,21,29,18"
ymr085w	"19,32,30,21,56"
ymr086ca	"15,16,24,37,21"
ymr086w	"26,16,30,11,21"
ymr087w	"40,23,10,18,23"
ymr090w	"17,18,18,22,13"
ymr099c	"15,26,21,18,36"
ymr1	"22,24,27,9,28"
ymr102c	"39,26,21,6,43"
ymr103c	"29,32,26,30,23"
ymr111c	"36,26,39,22,33"
ymr114c	"41,36,16,20,24"
ymr118c	"22,24,22,25,28"
ymr119wa	"35,31,21,11,39"
ymr122c	"19,10,19,24,24"
ymr124w	"17,18,27,20,28"
ymr130w	"17,18,11,16,24"
ymr135wa	"20,18,24,22,20"
ymr141c	"28,21,36,21,28,28,21,36,21,28"
ymr144w	"20,32,45,29,44,20,32,45,29,44"
ymr147w	"41,33,30,38,42,41,33,30,38,42,53,31,38,12,28,31,47,28,11,38,36,39,20,15,23,19,22,21,34,38"
ymr148w	"26,40,44,24,34,40,20,22,26,17,30,39,18,20,48,40,35,28,6,29,15,6,38,41,33,42,40,25,21,12,40,14,34,33,37,33,37,36,18,29,42,31,25,17,45,42,31,25,17,45"
ymr153ca	"26,36,28,23,19,26,36,28,23,19"
ymr155w	"23,18,27,17,39,23,18,27,17,39"
ymr158cb	"26,32,12,17,11"
ymr158wa	"27,48,21,37,20"
ymr160w	"20,21,10,41,26,24,27,7,34,24"
ymr166c	"22,18,28,26,16"
ymr172ca	"30,16,31,17,40"
ymr173wa	"34,28,20,36,32,43,31,28,37,23,35,48,32,13,27,50,16,28,10,43,28,55,42,18,38,50,21,39,39,44,42,49,11,21,23,9,42,42,21,11,19,26,27,33,30,24,10,36,18,35,39,15,34,33,25,15,32,26,32,39,41,41,26,42,27,32,24,26,24,39,27,33,11,48,19,39,25,38,43,25,19,34,27,15,25,3"
ymr178w	"35,38,21,39,32"
ymr181c	"5,36,43,44,30"
ymr185w	"24,32,23,14,24"
ymr187c	"39,26,17,20,39"
ymr193ca	"29,44,26,44,17"
ymr194ca	"20,23,30,18,16"
ymr196w	"34,27,38,33,33"
ymr206w	"33,22,50,26,28"
ymr209c	"39,27,23,28,37"
ymr210w	"53,47,57,32,35,28,26,21,21,13,15,27,20,21,27,16,30,31,42,10,9,6,28,15,7,27,27,30,7,40,17,12,28,11,11"
ymr244ca	"38,45,40,35,56,23,42,26,18,16,46,24,31,22,28,38,48,23,22,13,23,32,25,51,34"
ymr244w	"55,28,14,27,28"
ymr245w	"26,42,29,21,17,48,24,31,33,16,35,29,17,40,30,33,28,33,6,36,41,21,47,44,30"
ymr252c	"16,30,19,32,37"
ymr253c	"56,21,24,59,52,23,31,46,35,26,13,25,22,29,30,37,48,39,25,16,23,20,47,26,28"
ymr254c	"37,27,39,12,46"
ymr258c	"29,12,29,13,12"
ymr259c	"21,57,12,35,28"
ymr262w	"37,26,36,43,17"
ymr265c	"27,13,18,21,36,19,31,25,34,11,21,44,24,23,28,22,35,39,16,19,39,47,39,42,29"
ymr279c	"25,21,52,21,21"
ymr291w	"35,33,36,17,11,28,39,33,37,37,34,28,29,9,26,32,16,21,19,19,37,31,42,21,23,34,40,41,20,40,33,14,20,31,8,35,31,35,9,28,35,33,36,17,11,28,39,33,37,37,34,28,29,9,26,32,16,21,19,19,37,31,42,21,23,34,40,41,20,40,33,14,20,31,8,35,31,35,9,28,31,31,24,15,21,15,34,"
ymr294wa	"35,6,15,22,22"
ymr295c	"23,31,49,16,31,25,35,20,35,30,13,40,12,23,30,26,36,28,29,23,26,21,27,28,29,37,23,37,13,19,31,28,10,36,38,41,38,34,35,19,28,21,23,28,33,32,33,33,33,25,32,29,35,43,34,15,16,31,41,20,30,14,35,22,33,36,12,35,32,28,34,38,28,26,29,27,36,40,32,36,35,27,14,33,30,"
ymr304ca	"29,13,33,20,27"
ymr306ca	"25,20,25,11,25"
ymr31	"22,22,8,14,23,22,10,13,10,15,30,23,29,30,15,19,35,32,32,23,26,46,27,33,41,31,29,24,18,22,19,3,25,27,27,20,27,34,19,44,21,20,17,19,12,21,20,17,19,12"
ymr310c	"31,25,39,33,44"
ymr315w	"34,24,26,16,17"
ymr316ca	"13,18,13,14,12"
ymr316cb	"27,15,37,16,18"
ymr317w	"14,20,32,32,39"
ymr320w	"33,28,45,19,37"
ymr326c	"19,16,11,19,13"
yms942	"23,35,24,3,30,47,35,30,31,33,40,28,29,33,39,32,26,24,10,22"
ynd1	"19,27,29,38,16"
yng1	"17,11,7,28,13,13,28,13,14,30,13,15,35,16,15,17,15,17,20,17,20,20,21,21,25,25,26,25,30,25,38,29,39,31,44,32,48,33,50,41,50,47,52,47,54"
ynk1	"17,23,18,27,30"
ynl010w	"3,26,11,32,22"
ynl011c	"39,22,21,31,18,15,27,24,43,31"
ynl013c	"15,25,22,36,27"
ynl022c	"34,26,50,33,42,23,19,21,26,13,26,20,27,4,29,20,16,22,19"
ynl024c	"31,32,23,20,16"
ynl028w	"26,28,31,37,21"
ynl034w	"14,17,10,24,17,12,30,26,14,31,26,17,53,30,21,30,24,30,29,31,30,31,32,32,32,33,33,33,35,37,36,38,36,38,37,38,39,38,39,41,43,42,44,53,45"
ynl035c	"10,26,30,25,43"
ynl040w	"30,43,62,49,22,22,40,32,42,22,41,28,55,13,28,26,37,16,13,34,33,29,20,33,37,39,39,39,22,36,27,27,39,42,33,21,21,28,17,48,17,15,27,24,18,17,40,37,44,40,31,37,25,40,41,24,34,17,28,13,23,23,39,31,50,26,18,43,23,54,25,27,39,35,28,31,36,26,23,15,46,21,24,55,35"
ynl043c	"24,19,27,30,24,9,29,25,27,13,30,13,31,25,44,32,29,34,27,16,26,32,18,54,53"
ynl046w	"24,12,25,38,25"
ynl050c	"39,21,30,39,26"
ynl057w	"25,20,12,11,22"
ynl058c	"35,21,25,43,47"
ynl086w	"22,21,18,16,33"
ynl089c	"19,38,19,19,24"
ynl092w	"38,18,26,34,19"
ynl095c	"22,35,26,38,20"
ynl105w	"20,15,22,24,40"
ynl108c	"9,43,17,25,40"
ynl109w	"27,28,18,29,30"
ynl115c	"24,19,31,39,16"
ynl120c	"30,5,12,7,9,17,9,19,13,13,20,38,30,24,23,13,16,24,22,16,22,16,19,24,20,12,2,24,22,27,22,8,21,25,22,23,27,15,28,40,52,29,34"
ynl122c	"15,50,28,22,37"
ynl134c	"30,42,39,9,31,25,31,28,29,25,20,26,37,37,33,29,32,23,23,29,34,50,31,43,34"
ynl140c	"30,23,21,26,19"
ynl143c	"20,18,18,27,44"
ynl144c	"22,15,22,19,26"
ynl146w	"32,15,17,18,26"
ynl155w	"38,46,36,25,24"
ynl170w	"8,19,10,21,17"
ynl176c	"26,24,29,25,25"
ynl179c	"23,28,16,34,18"
ynl184c	"34,13,27,18,20"
ynl190w	"19,28,23,21,27"
ynl193w	"26,33,26,31,25"
ynl194c	"16,15,17,24,23"
ynl195c	"22,26,26,15,15"
ynl198c	"29,22,25,18,22"
ynl200c	"24,11,26,15,12"
ynl203c	"18,21,13,13,15"
ynl205c	"22,22,32,28,28"
ynl211c	"23,25,21,19,16"
ynl213c	"4,10,28,9,11,36,16,13,38,22,14,39,26,17,44,29,19,29,20,29,25,30,28,31,28,34,29,36,33,37,34,39,36,40,37,41,38,49,43,50,43,52,44,62,48"
ynl217w	"23,25,35,24,16"
ynl226w	"18,23,23,15,18"
ynl228w	"27,31,46,40,45,37,31,28,18,30,22,52,34,26,22"
ynl235c	"23,22,54,19,30"
ynl266w	"24,22,27,28,19"
ynl285w	"21,28,35,18,31,32,38,23,32,19,22,34,10,25,21,28,24,27,24,18,39,27,53,51,27"
ynl295w	"29,13,10,39,46"
ynl296w	"13,18,41,28,26"
ynl303w	"22,15,30,18,28"
ynl305c	"25,46,40,41,4,33,50,31,36,38,27,35,47,39,10,32,13,45,42,41,10,20,28,35,16"
ynl319w	"40,30,17,37,49"
ynl320w	"32,38,30,35,50,27,15,19,29,20,45,10,28,19,32,15,29,28,29,20,18,32,24,33,12"
ynl324w	"22,30,17,19,25"
ynl338w	"26,18,28,63,18"
ynr004w	"15,36,18,31,15,23,18,17,40,60,36,7,15,26,5,52,34,41,21,33,15,15,29,15,50"
ynr005c	"56,12,15,46,20"
ynr014w	"29,12,43,26,34"
ynr021w	"30,5,15,21,50"
ynr025c	"57,37,13,20,32"
ynr029c	"30,31,47,23,22"
ynr040w	"27,14,25,27,50"
ynr042w	"18,24,18,15,19"
ynr048w	"16,18,19,15,4"
ynr061c	"22,24,59,16,28,30,25,23,15,25,54,36,18,19,26,30,25,23,15,25,22,24,59,16,28"
ynr062c	"17,39,27,46,26,14,13,20,20,15,37,13,24,47,27,14,13,20,20,15,17,39,27,46,26"
ynr063w	"22,32,26,14,18"
ynr064c	"9,18,26,16,22"
ynr066c	"14,12,13,19,12"
ynr068c	"27,11,6,12,6"
ynr070w	"12,22,14,28,13"
ynr071c	"13,39,24,25,27"
ynr073c	"14,16,32,26,30"
yol013wa	"25,18,19,26,18"
yol014w	"6,18,23,10,20,34,14,24,36,15,24,42,15,24,50,16,27,18,28,18,30,19,31,20,34,23,35,24,35,25,36,26,37,28,38,28,40,28,42,28,42,29,43,29,46,29,31,32,32,32,32,33,34,34,35,35,35,36,38,39,40,42,46,49,51"
yol019w	"22,40,21,33,33"
yol024w	"25,51,19,34,57"
yol029c	"40,47,27,13,43"
yol035c	"31,15,33,30,20"
yol036w	"33,32,39,40,20"
yol037c	"22,42,11,26,26"
yol046c	"33,47,25,26,42"
yol047c	"27,16,39,25,20"
yol048c	"51,31,13,37,26"
yol050c	"4,18,28,26,30"
yol053ca	"26,33,29,41,13,51,16,21,9,27,38,23,14,11,20,40,31,14,4,26,36,39,29,25,41"
yol057w	"31,34,55,61,37,37,36,26,34,20,34,34,37,38,21,25,35,39,35,29,32,20,33,28,28"
yol075c	"44,24,25,24,27"
yol079w	"40,32,35,15,29"
yol083w	"15,32,45,13,30"
yol085c	"22,29,36,10,36"
yol087c	"13,33,20,19,17"
yol092w	"15,20,16,35,32,7,19,18,31,4,29,27,36,31,30,26,35,24,32,16,33,23,32,35,40,31,20,16,30,18,23,33,37,44,21,26,5,35,25,18,22,18,18,20,25,27,19,16,23,21,22,18,26,18,27,23,21,23,32,23,30,18,42,31,20"
yol098c	"45,38,21,26,36"
yol099c	"21,22,34,31,30"
yol106w	"25,25,29,34,25"
yol107w	"18,4,25,3,31"
yol114c	"38,39,11,28,12"
yol118c	"23,19,27,49,33"
yol131w	"42,25,28,34,20"
yol150c	"26,25,31,21,36"
yol153c	"17,28,34,20,29"
yol159c	"25,33,21,26,34"
yol160w	"14,36,13,27,25"
yol162w	"31,20,31,17,35"
yol163w	"17,22,17,24,31"
yop1	"22,16,14,14,12"
yor008ca	"7,20,34,30,24,32,30,31,37,33,30,35,15,21,32,32,30,31,37,33,7,20,34,30,24"
yor012w	"31,34,33,22,36"
yor013w	"19,32,19,19,21"
yor015w	"27,19,29,28,29"
yor019w	"47,25,27,30,21"
yor021c	"15,29,30,24,34"
yor022c	"47,21,35,28,28"
yor024w	"21,51,16,24,21"
yor029w	"35,36,25,16,24"
yor041c	"27,27,21,31,25"
yor050c	"31,28,39,43,60,24,24,19,32,10,22,33,21,21,21,27,12,37,26,5,5,30,15,39,18"
yor051c	"31,43,23,24,33"
yor052c	"32,24,30,46,29"
yor053w	"19,31,32,26,16"
yor055w	"33,22,35,40,35"
yor059c	"29,32,31,16,48"
yor062c	"38,22,18,25,29"
yor072w	"25,30,35,24,42"
yor082c	"34,22,58,33,16"
yor088w	"35,16,27,34,32"
yor093c	"19,31,30,14,27"
yor097c	"11,16,19,22,38,15,20,28,25,4,16,38,18,47,43,34,44,27,61,45,58,27,30,39,39,11,16,19,22,38,15,20,28,25,4"
yor1	"24,26,7,23,29,27,7,24,13,15,49,19,12,31,30,31,2,28,4,36"
yor105w	"10,19,27,37,18,30,18,18,20,26,22,22,32,16,9,35,32,28,8,23,50,37,31,37,28,10,19,27,37,18,30,18,18,20,26"
yor111w	"15,11,7,4,1,17,19,17,15,1,23,23,14,12,18,22,23,22,23,18,24,23,19,16,31,23,26,23,24,31,32,24,20,19,34,24,54,24,32,34,44,24,21,19,68,31,55,31,44,61,25,24,23,28,25,23,28,25,24,29,26,24,30,28,24,32,29,25,34,30,25,34,30,26,35,31,27,38,31,28,40,33,28,40,35,29,4"
yor114w	"25,35,18,21,30,25,19,22,39,35,36,16,8,21,13"
yor121c	"18,21,26,29,12"
yor131c	"19,29,36,24,33,26,7,23,15,25"
yor135c	"19,14,23,18,21,23,19,14,25,15,25,21,33,25,25,15,26,21,26,21,37,26,26,21,30,36,31,24,43,31,30,36,44,62,49,24,45,49,44,56,24,24,24,25,25,25,25,27,27,27,27,28,28,28,28,28,29,29,30,30,30,31,32,32,32,32,34,35,35,35,36,38,40,46,47"
yor139c	"50,34,13,16,36,18,21,25,26,17"
yor152c	"33,14,11,14,37"
yor164c	"17,24,29,22,21"
yor170w	"36,15,25,41,22,16,21,19,20,18"
yor186w	"13,11,25,37,26"
yor199w	"23,20,3,20,24"
yor200w	"10,9,7,10,28"
yor214c	"9,23,22,21,20"
yor223w	"26,28,33,23,25"
yor225w	"32,18,22,30,16"
yor228c	"20,10,12,15,25"
yor235w	"27,24,26,24,21"
yor238w	"17,14,16,25,13"
yor240w	"20,27,25,34,26"
yor246c	"20,17,35,29,27"
yor248w	"35,29,21,23,29"
yor263c	"26,30,32,34,10"
yor268c	"15,25,48,11,17"
yor277c	"20,14,20,11,22"
yor283w	"45,24,18,22,29"
yor285w	"24,24,25,26,20"
yor289w	"17,24,26,39,21"
yor292c	"25,17,30,32,21"
yor296w	"37,39,16,30,31"
yor300w	"22,21,40,23,31,32,33,36,20,26"
yor302w	"32,24,32,34,25,34,33,24,23,25,26,18,19,17,23,10,18,10,13,12"
yor304ca	"15,29,18,33,26"
yor305w	"36,16,31,18,20"
yor309c	"17,25,31,24,39"
yor314w	"15,21,26,27,30"
yor318c	"22,28,41,29,58"
yor325w	"39,27,34,12,38,13,39,31,15,33,20,27,32,21,39,29,22,13,25"
yor331c	"31,27,20,13,32,28,29,20,22,14,21,23,33,23,21,29,31,34,31,31"
yor333c	"16,30,34,24,26,31,27,21,32,35,32,43,31,24,10,35,34,30,29,30"
yor338w	"44,27,12,37,37"
yor342c	"25,12,16,26,39"
yor343c	"35,30,30,17,15"
yor345c	"35,26,23,35,36"
yor352w	"20,25,33,33,26"
yor356w	"28,28,21,36,26"
yor364w	"28,26,25,15,23,37,18,20,13,29"
yor365c	"59,27,45,24,22"
yor366w	"33,32,16,13,35"
yor376w	"19,20,60,29,29"
yor378w	"53,44,29,16,19"
yor379c	"20,32,37,4,24"
yor385w	"28,49,34,28,36"
yos9	"25,8,36,25,9,14,24,20,24,33,18,20,19,18,27,19,33,13,31,30,29,26,29,50,34,20,32,32,10,31,19,14,41,23,23,25,34,56,49,18,23,35,12,21,15,16,46,27,33,24,29,25,23,21,37,28,21,25,26,22,34,15,19,28,49,13,39,20,28,25,28,35,21,34,21,32,28,30,31,15,27,27,51,24,20,27"
yox1	"17,21,33,24,21,27,18,19,21,25,32,17,27,32,17,27,11,17,26,22,25,26,28,26,25"
